Georgia Department Of Education
Free and Reduced Price Meal Eligibility
Free and Reduced Lunch (FRL) - Fiscal Year 2015 Data Report
 
System ID, System Name,School ID - School Name,KK-12 % FRL
761,Atlanta Public Schools, 0212 - KIPP Atlanta Collegiate Academy,*
761,Atlanta Public Schools, 0208 - South Atlanta Law and Social Justice School,*
761,Atlanta Public Schools, 0515 - Charles Drew Charter School JA/SA,65.96
761,Atlanta Public Schools, 1408 - The Best Academy at Benjamin S. Carson,*
761,Atlanta Public Schools, 5051 - Benteen Elementary School,*
761,Atlanta Public Schools, 1052 - Bethune Elementary School,*
761,Atlanta Public Schools, 1053 - Boyd Elementary School,*
761,Atlanta Public Schools, 1063 - Hutchinson Elementary School,*
761,Atlanta Public Schools, 1064 - Kimberly Elementary School,*
761,Atlanta Public Schools, 1066 - Rivers Elementary School,40.19
761,Atlanta Public Schools, 0100 - Brown Middle School,*
761,Atlanta Public Schools, 0101 - Parkside Elementary School,74.57
761,Atlanta Public Schools, 0103 - Heritage Academy Elementary,*
761,Atlanta Public Schools, 1664 - Morningside Elementary School,8.12
761,Atlanta Public Schools, 2053 - Brandon Elementary School,9.51
761,Atlanta Public Schools, 2057 - Connally Elementary School,*
761,Atlanta Public Schools, 1068 - Towns Elementary School,*
761,Atlanta Public Schools, 1560 - Garden Hills Elementary School,76.05
761,Atlanta Public Schools, 1563 - David T Howard Middle School,39.16
761,Atlanta Public Schools, 1567 - Smith Elementary School,18.44
761,Atlanta Public Schools, 0104 - Dobbs Elementary School ,*
761,Atlanta Public Schools, 0105 - Finch Elementary,*
761,Atlanta Public Schools, 0106 - Early College High School at Carver,*
761,Atlanta Public Schools, 0173 - Long Middle School,*
761,Atlanta Public Schools, 0180 - Bunche Middle School,*
761,Atlanta Public Schools, 0182 - Mays High School,70.24
761,Atlanta Public Schools, 0186 - Maynard H. Jackson  Jr. High School,*
761,Atlanta Public Schools, 0188 - Sylvan Hills Middle School,*
761,Atlanta Public Schools, 0108 - South Atlanta School of Health and Medical Science,*
761,Atlanta Public Schools, 0304 - Deerwood Academy School,*
761,Atlanta Public Schools, 0305 - Burgess-Peterson Elementary School,73.7
761,Atlanta Public Schools, 0306 - School of Technology at Carver,*
761,Atlanta Public Schools, 0373 - King Middle School,*
761,Atlanta Public Schools, 0403 - APS-Forrest Hills Academy,*
761,Atlanta Public Schools, 0406 - School of Health Sciences and Research at Carver,*
761,Atlanta Public Schools, 0504 - Harper-Archer Middle School,*
761,Atlanta Public Schools, 0505 - Atlanta Neighborhood Charter - Elementary,12.5
761,Atlanta Public Schools, 0506 - The School of the Arts at Carver,*
761,Atlanta Public Schools, 0604 - Bazoline E. Usher/Collier Heights Elmentary School,*
761,Atlanta Public Schools, 2062 - The John Hope-Charles Walter Hill Elementary Schools,*
761,Atlanta Public Schools, 2560 - Gideons Elementary School,*
761,Atlanta Public Schools, 2563 - Jackson Elementary School,5.88
761,Atlanta Public Schools, 2564 - Lin Elementary School,8.61
761,Atlanta Public Schools, 2568 - Venetian Hills Elementary School,*
761,Atlanta Public Schools, 2569 - West Manor Elementary School,69.82
761,Atlanta Public Schools, 2664 - Crim High School,78.52
761,Atlanta Public Schools, 3051 - Beecher Hills Elementary School,*
761,Atlanta Public Schools, 5566 - F. L. Stanton Elementary School,*
603,Bacon County, 0202 - Bacon County Middle School,61.96
603,Bacon County, 0302 - Bacon County High School,55.71
603,Bacon County, 3050 - Bacon County Elementary School,68.58
603,Bacon County, 0102 - Bacon County Primary School,76.11
604,Baker County, 0105 - Baker County K12 School,*
605,Baldwin County, 0104 - Eagle Ridge Elementary School,94.25
605,Baldwin County, 0189 - Baldwin High School,82.79
605,Baldwin County, 0194 - Midway Elementary School,93.11
605,Baldwin County, 0195 - Blandy Hills Elementary School,89.72
605,Baldwin County, 0199 - Creekside Elementary School,86.19
605,Baldwin County, 0100 - Oak Hill MS,89.16
606,Banks County, 0205 - Banks County Primary School,73.02
606,Banks County, 0199 - Banks County High School,58.18
606,Banks County, 0107 - Banks County Elementary School,70.78
606,Banks County, 0105 - Banks County Middle School,66.62
607,Barrow County, 0289 - Russell Middle School,57.05
607,Barrow County, 1050 - Auburn Elementary School,65.08
607,Barrow County, 0198 - Westside Middle School,65.49
607,Barrow County, 0193 - Bramlett Elementary School,44.4
607,Barrow County, 0189 - Kennedy Elementary School,72.55
607,Barrow County, 0106 - Haymon-Morris Middle School,58.32
607,Barrow County, 0105 - County Line Elementary School,67.62
607,Barrow County, 0101 - Apalachee High School,56.43
607,Barrow County, 0113 - Snodon Preparatory School,74.75
607,Barrow County, 0114 - Bear Creek Middle School,62.42
607,Barrow County, 5050 - Statham Elementary School,59.28
607,Barrow County, 0298 - Yargo Elementary School,50.39
607,Barrow County, 4050 - Holsenbeck Elementary School,63.69
607,Barrow County, 3052 - Winder-Barrow High School,51.62
607,Barrow County, 0205 - Bethlehem Elementary School,60.57
608,Bartow County, 0396 - Taylorsville Elementary School,58.73
608,Bartow County, 2052 - Emerson Elementary School,75.43
608,Bartow County, 0198 - Woodland High School,46.71
608,Bartow County, 0115 - Cloverleaf Elementary,66.43
608,Bartow County, 0106 - Pine Log Elementary,61.37
608,Bartow County, 0114 - Cass High School,55.36
608,Bartow County, 0107 - Euharlee Elementary School,57.09
608,Bartow County, 0175 - White Elementary School,62.17
608,Bartow County, 0177 - Adairsville Elementary School,57.12
608,Bartow County, 0186 - Mission Road Elementary School,59.33
608,Bartow County, 0190 - Red Top Middle School,75.08
608,Bartow County, 0195 - Cass Middle School,62
608,Bartow County, 0196 - Allatoona Elementary School,80
608,Bartow County, 0296 - Kingston Elementary School,80.64
608,Bartow County, 0301 - Adairsville Middle School,54.3
608,Bartow County, 0377 - Hamilton Crossing Elementary School,56.27
608,Bartow County, 0101 - Woodland Middle School at Euharlee,54.7
608,Bartow County, 0104 - Clear Creek Elementary School,60.6
608,Bartow County, 0105 - Adairsville High School,48.32
609,Ben Hill County, 0296 - Ben Hill County Middle School,76.28
609,Ben Hill County, 0111 - Ben Hill Elementary School,85.37
609,Ben Hill County, 0291 - Fitzgerald High School,73.83
609,Ben Hill County, 0196 - Ben Hill County Primary School,90.03
610,Berrien County, 0195 - Berrien Elementary School,83.52
610,Berrien County, 0194 - Berrien Middle School,83.45
610,Berrien County, 0106 - Berrien Academy Performance Learning Center,83.1
610,Berrien County, 5050 - Berrien Primary School,83.46
610,Berrien County, 0101 - Berrien High School,83.46
611,Bibb County, 0109 - Bruce Elementary School,*
611,Bibb County, 0108 - Ballard Hudson Middle School,*
611,Bibb County, 0805 - Riley Elementary School,*
611,Bibb County, 0905 - Morgan Elementary School,*
611,Bibb County, 1005 - Brookdale Elementary School,*
611,Bibb County, 1050 - Alexander II Magnet School,*
611,Bibb County, 1054 - Bernd Elementary School,*
611,Bibb County, 1058 - King - Danforth Elementary School,*
611,Bibb County, 1067 - Porter Elementary School,*
611,Bibb County, 1105 - Springdale Elementary School,*
611,Bibb County, 1205 - Carter Elementary School,*
611,Bibb County, 1305 - Lane Elementary School,*
611,Bibb County, 2060 - Hartley Elementary School,*
611,Bibb County, 5067 - Rice Elementary School,*
611,Bibb County, 3060 - Heard Elementary School,*
611,Bibb County, 3062 - Jones Elementary School,*
611,Bibb County, 3067 - Ingram/Pye Elementary School,*
611,Bibb County, 4052 - Barden Elementary School,*
611,Bibb County, 5050 - Appling Middle School,*
611,Bibb County, 5054 - Burghard Elementary School,*
611,Bibb County, 0186 - Central High School,*
611,Bibb County, 0198 - Westside High School,*
611,Bibb County, 0203 - Vineville Academy,*
611,Bibb County, 0204 - Rutland High School,*
611,Bibb County, 0205 - Howard Middle School,*
611,Bibb County, 0286 - Northeast High School,*
611,Bibb County, 0298 - Miller Magnet Middle School,*
611,Bibb County, 0303 - William S. Hutchings Career Center,*
611,Bibb County, 0305 - Rutland Middle School,*
611,Bibb County, 0307 - Price Academy,*
611,Bibb County, 0383 - Williams Elementary School,*
611,Bibb County, 0386 - Southwest High School,*
611,Bibb County, 0405 - Rosa Taylor Elementary School,*
611,Bibb County, 0407 - LakeBridge Behavioral Health System,*
611,Bibb County, 0505 - Weaver Middle School,*
611,Bibb County, 0605 - Heritage Elementary School,*
611,Bibb County, 0705 - Union Elementary School,*
611,Bibb County, 0103 - Skyview Elementary School,*
611,Bibb County, 0104 - Burdell Elementary School,*
611,Bibb County, 0105 - Howard High School,*
611,Bibb County, 0107 - Bloomfield Middle School,*
611,Bibb County, 0117 - Academy For Classical Education,*
612,Bleckley County, 0112 - Bleckley Middle School,61.24
612,Bleckley County, 0105 - Bleckley County High School,54.1
612,Bleckley County, 0115 - Bleckley County Success Academy,82
612,Bleckley County, 1050 - Bleckley County Primary School,86.83
612,Bleckley County, 0197 - Bleckley County Elementary School,86.72
613,Brantley County, 0294 - Nahunta Elementary School,88.28
613,Brantley County, 0110 - Atkinson Elementary School,87.95
613,Brantley County, 0194 - Brantley County Middle School,88.18
613,Brantley County, 1050 - Brantley County High School,53.49
613,Brantley County, 2050 - Hoboken Elementary School,88.19
613,Brantley County, 3050 - Nahunta Primary School,88.02
613,Brantley County, 0101 - Waynesville Primary School,88.21
763,Bremen City, 0110 - Bremen 4th & 5th Grade Academy,24.77
763,Bremen City, 0201 - Bremen High School,20.14
763,Bremen City, 2050 - Jones Elementary School,29
763,Bremen City, 0209 - Bremen Middle School,22.4
614,Brooks County, 0193 - Quitman Elementary School,*
614,Brooks County, 0110 - Brooks County High School,*
614,Brooks County, 0393 - North Brooks Elementary School,*
614,Brooks County, 0197 - Brooks County Middle School,*
615,Bryan County, 0199 - Richmond Hill Middle School,28.9
615,Bryan County, 0202 - Richmond Hill Primary School,31.23
615,Bryan County, 0282 - Lanier Primary School,69.47
615,Bryan County, 0286 - Bryan County Elementary School,72.1
615,Bryan County, 0182 - Richmond Hill High School,25.6
615,Bryan County, 0502 - Bryan County High School,63.28
615,Bryan County, 0402 - Bryan County Middle School,72.65
615,Bryan County, 0302 - Richmond Hill Elementary School,30.34
615,Bryan County, 0101 - Dr. George Washington Carver Elementary School,31.09
764,Buford City, 0100 - Buford Academy,49.5
764,Buford City, 0104 - Buford Middle School,45.61
764,Buford City, 0191 - Buford High School,34.13
764,Buford City, 0196 - Buford Elementary School,47.58
616,Bulloch County, 0107 - Nevils Elementary School,61.56
616,Bulloch County, 2050 - Julia P. Bryant Elementary School,53.9
616,Bulloch County, 5054 - Sallie Zetterower Elementary School,60.97
616,Bulloch County, 5050 - Mattie Lively Elementary School,73.05
616,Bulloch County, 4052 - Portal Middle/High School,69.9
616,Bulloch County, 3054 - Stilson Elementary School,63.98
616,Bulloch County, 2054 - Statesboro High School,58.18
616,Bulloch County, 0399 - Portal Elementary School,69.89
616,Bulloch County, 0300 - Southeast Bulloch Middle School,53.44
616,Bulloch County, 0299 - Langston Chapel Middle School,80.52
616,Bulloch County, 0203 - Southeast Bulloch High School,46.25
616,Bulloch County, 0100 - Mill Creek Elementary School,79.1
616,Bulloch County, 0198 - William James Middle School,55.88
616,Bulloch County, 0199 - Langston Chapel Elementary School,88.89
616,Bulloch County, 0200 - Brooklet Elementary School,45.64
617,Burke County, 0288 - Burke County High School,*
617,Burke County, 2056 - Waynesboro Primary School,*
617,Burke County, 0104 - Blakeney Elementary,*
617,Burke County, 0188 - Burke County Middle School,*
617,Burke County, 0196 - S G A Elementary School,*
618,Butts County, 0100 - Henderson Middle School,77.3
618,Butts County, 0104 - Hampton L. Daughtry Elementary School,77.4
618,Butts County, 0111 - Jackson Elementary School,77.24
618,Butts County, 0190 - Jackson High School,77.35
618,Butts County, 0108 - Stark Elementary School,77.24
765,Calhoun City, 0305 - Calhoun Primary School,65.54
765,Calhoun City, 0205 - Calhoun Middle School,58.03
765,Calhoun City, 0405 - Calhoun Elementary School,60.68
765,Calhoun City, 3050 - Calhoun High School,52.79
619,Calhoun County, 0113 - Calhoun County High School,*
619,Calhoun County, 0213 - Calhoun County Middle School,*
619,Calhoun County, 0179 - Calhoun County Elementary School,*
620,Camden County, 0110 - Saint Marys Elementary School,58.84
620,Camden County, 0192 - Woodbine Elementary School,61.9
620,Camden County, 0495 - Mary Lee Clark Elementary School,44.23
620,Camden County, 0295 - Camden County High School,45.06
620,Camden County, 0105 - Saint Marys Middle School,46.73
620,Camden County, 0100 - Mamie Lou Gross Elementary School,64.9
620,Camden County, 0195 - David L Rainer Elementary School,59.73
620,Camden County, 0197 - Sugarmill Elementary,45.61
620,Camden County, 0193 - Kingsland Elementary School,62.31
620,Camden County, 0182 - Camden Middle School,57.07
620,Camden County, 0187 - Crooked River Elementary School,49.35
620,Camden County, 0189 - Matilda Harris Elementary School,40.32
621,Candler County, 0101 - Metter High School ,62.9
621,Candler County, 0102 - Metter Middle School,71.22
621,Candler County, 0202 - Metter Intermediate School,76.38
621,Candler County, 0302 - Metter Elementary School,79.27
622,Carroll County, 2050 - Bowdon Elementary School,71.41
622,Carroll County, 1054 - Temple Elementary School,78.24
622,Carroll County, 0705 - Villa Rica Elementary School,76.51
622,Carroll County, 0605 - Glanton-Hindsman Elementary,68.48
622,Carroll County, 0477 - Whitesburg Elementary School,63.61
622,Carroll County, 0405 - Ithica Elementary ,61.53
622,Carroll County, 0189 - Temple High School,61.54
622,Carroll County, 0305 - Villa Rica Middle,70.95
622,Carroll County, 0198 - Bay Springs Middle School,65.11
622,Carroll County, 0208 - Mt. Zion Middle School ,69.68
622,Carroll County, 0212 - Mt. Zion High School,70.41
622,Carroll County, 0115 - Providence Elementary School,61.87
622,Carroll County, 0112 - KidsPeace,*
622,Carroll County, 0377 - Roopville Elementary School,53.66
622,Carroll County, 0177 - Central Middle School,63.06
622,Carroll County, 0176 - Mount Zion Elementary School,79.17
622,Carroll County, 0102 - Temple Middle School,66.87
622,Carroll County, 0101 - Bowdon Middle School,64.29
622,Carroll County, 0100 - Sharp Creek Elementary School,79.25
622,Carroll County, 5054 - Villa Rica High School,59.14
622,Carroll County, 5052 - Sand Hill Elementary School,65.24
622,Carroll County, 2052 - Central High School,55.47
622,Carroll County, 3050 - Bowdon High School,57.52
622,Carroll County, 5050 - Central Elementary School,56.82
766,Carrollton City, 0193 - Carrollton Elementary School,64.82
766,Carrollton City, 1050 - Carrollton High School,47.02
766,Carrollton City, 1550 - Carrollton Jr. High School,51.45
766,Carrollton City, 0106 - Carrollton Upper Elementary School,53.78
767,Cartersville City, 0277 - Cartersville Middle School,55.52
767,Cartersville City, 0177 - Cartersville Primary School,68.81
767,Cartersville City, 0191 - Cartersville Elementary School,63.69
767,Cartersville City, 2050 - Cartersville High School,45.7
623,Catoosa County, 3052 - Ringgold Elementary School,50
623,Catoosa County, 0109 - Heritage High School,32.65
623,Catoosa County, 4052 - Ringgold High School,43.88
623,Catoosa County, 5050 - Graysville Elementary School,44.51
623,Catoosa County, 5052 - Ringgold Middle School,52.76
623,Catoosa County, 0100 - Ringgold Primary School,53.2
623,Catoosa County, 0102 - Battlefield Primary,58.37
623,Catoosa County, 0103 - Battlefield Elementary School,53.25
623,Catoosa County, 0105 - Woodstation Elementary School,43.22
623,Catoosa County, 0185 - Tiger Creek Elementary School,67.7
623,Catoosa County, 0205 - Heritage Middle School,37.33
623,Catoosa County, 1050 - Boynton Elementary School,32.03
623,Catoosa County, 1052 - Lakeview-Fort Oglethorpe High School,58.47
623,Catoosa County, 1054 - West Side Elementary School,76.98
623,Catoosa County, 2552 - Lakeview Middle School,68.08
623,Catoosa County, 3050 - Cloud Springs Elementary School,77.33
624,Charlton County, 4050 - St. George Elementary School,80.69
624,Charlton County, 0287 - Charlton County High School,58.89
624,Charlton County, 0199 - Folkston Elementary School,83.97
624,Charlton County, 0112 - Bethune Middle School,74.76
626,Chattahoochee County, 0106 - Chattahoochee County Middle School,85.07
626,Chattahoochee County, 0101 - Chattahoochee County Education Center,75.84
626,Chattahoochee County, 0206 - Chattahoochee County High School,60.91
627,Chattooga County, 3050 - Menlo Elementary School,67.24
627,Chattooga County, 2052 - Summerville Middle School,90.42
627,Chattooga County, 2050 - Lyerly Elementary School,73.31
627,Chattooga County, 0106 - Leroy Massey Elementary School,91.97
627,Chattooga County, 0111 - Chattooga Academy,94.2
627,Chattooga County, 1050 - Chattooga High School,71.12
628,Cherokee County, 0113 - Mill Creek Middle School,28.27
628,Cherokee County, 0309 - Little River Elem.,23.59
628,Cherokee County, 0409 - Canton Elementary,86.52
628,Cherokee County, 0509 - J. Knox Elementary,28.63
628,Cherokee County, 0116 - Indian Knoll Elementary,31.22
628,Cherokee County, 0115 - River Ridge High School,22.67
628,Cherokee County, 0213 - Ball Ground Elementary School,33.52
628,Cherokee County, 0313 - Clark Creek Elementary School,50.31
628,Cherokee County, 0191 - Sequoyah High School,21.92
628,Cherokee County, 0193 - Sixes Elementary School,10.61
628,Cherokee County, 0196 - Bascomb Elementary School,9.52
628,Cherokee County, 0197 - Woodstock High School,25.75
628,Cherokee County, 0198 - R. M. Moore Elementary School,51.01
628,Cherokee County, 0199 - Holly Springs Elementary School,42.39
628,Cherokee County, 0203 - Liberty Elementary School,22.24
628,Cherokee County, 0205 - Freedom Middle School,15.37
628,Cherokee County, 0287 - Teasley Middle School,53.13
628,Cherokee County, 1052 - Clayton Elementary School,46.15
628,Cherokee County, 2054 - Oak Grove Elementary School,59.4
628,Cherokee County, 3052 - Hickory Flat Elementary School,13.89
628,Cherokee County, 5050 - Cherokee High School,37.05
628,Cherokee County, 5052 - Macedonia Elementary School,10.51
628,Cherokee County, 0397 - Arnold Mill Elementary School,22.88
628,Cherokee County, 0505 - Free Home Elementary School,31.52
628,Cherokee County, 0297 - Woodstock Middle School,39.06
628,Cherokee County, 0305 - Creekland Middle School,17.44
628,Cherokee County, 0101 - Carmel Elementary School,43.2
628,Cherokee County, 0104 - Woodstock Elementary School,45.57
628,Cherokee County, 0105 - William G. Hasty  Sr. Elementary School,80.44
628,Cherokee County, 0106 - Creekview High School,14.99
628,Cherokee County, 0108 - Avery Elementary School,18.06
628,Cherokee County, 0176 - Etowah High School,22.94
628,Cherokee County, 0181 - E. T. Booth Middle School,30.14
628,Cherokee County, 0182 - Johnston Elementary School,39.37
628,Cherokee County, 0187 - Dean Rusk Middle School,26.42
628,Cherokee County, 0189 - Boston Elementary School,37.15
628,Cherokee County, 0190 - Mountain Road Elementary School,19.29
769,Chickamauga City, 0111 - Gordon Lee Middle School,23.51
769,Chickamauga City, 1050 - Chickamauga Elementary School,23.52
769,Chickamauga City, 0211 - Gordon Lee High School,18.32
773,City Schools of Decatur, 0212 - Glennwood Elementary School,16
773,City Schools of Decatur, 0112 - Fifth Avenue Upper Elementary School,15.5
773,City Schools of Decatur, 0105 - Oakhurst Elementary School,10.54
773,City Schools of Decatur, 0115 - Westchester Elementary School,7.76
773,City Schools of Decatur, 0505 - Clairemont Elementary School,32.92
773,City Schools of Decatur, 1552 - Renfroe Middle School,20.13
773,City Schools of Decatur, 3050 - Decatur High School,21.53
773,City Schools of Decatur, 0405 - Winnona Park Elementary School,5.85
629,Clarke County, 2062 - Winterville Elementary School,84.24
629,Clarke County, 3056 - Barrow Elementary School,54.21
629,Clarke County, 3058 - Fowler Drive Elementary School,*
629,Clarke County, 4060 - Oglethorpe Avenue Elementary School,86.58
629,Clarke County, 5056 - Chase Street Elementary School,52.42
629,Clarke County, 5058 - Hilsman Middle School,75.07
629,Clarke County, 5556 - Clarke Central High School,70.12
629,Clarke County, 0112 - Judia Jackson Harris Elementary,*
629,Clarke County, 0102 - Cedar Shoals High School,74.54
629,Clarke County, 0104 - Classic City High School,63.37
629,Clarke County, 0105 - Alps Road Elementary School,*
629,Clarke County, 0178 - Timothy Elementary School,55.3
629,Clarke County, 0191 - Cleveland Road Elementary School,88.38
629,Clarke County, 0196 - Coile Middle School,94.39
629,Clarke County, 0205 - Gaines Elementary School,*
629,Clarke County, 0291 - Howard B. Stroud Elementary School,*
629,Clarke County, 0296 - Burney-Harris-Lyons Middle School,87.01
629,Clarke County, 0391 - Whit Davis Road Elementary School,59.96
629,Clarke County, 1058 - Clarke Middle School,63.61
629,Clarke County, 1062 - Whitehead Road Elementary School,83.33
629,Clarke County, 2056 - Barnett Shoals Elementary School,74.14
630,Clay County, 0114 - Clay County Academies,*
630,Clay County, 0204 - Clay County Elementary,*
630,Clay County, 0104 - Clay County Middle School,*
631,Clayton County, 0204 - Martin Luther King  Jr. Elementary School,*
631,Clayton County, 0173 - Kilpatrick Elementary School,*
631,Clayton County, 0174 - Mundys Mill Middle School,*
631,Clayton County, 0175 - Brown Elementary School,*
631,Clayton County, 0176 - Mount Zion Elementary School,*
631,Clayton County, 0177 - Adamson Middle School,*
631,Clayton County, 0181 - Pointe South Elementary School,*
631,Clayton County, 0190 - Lovejoy High School,*
631,Clayton County, 0191 - Lovejoy Middle School,*
631,Clayton County, 0195 - River's Edge Elementary School,*
631,Clayton County, 0197 - Kendrick Middle School,*
631,Clayton County, 0199 - Hawthorne Elementary School,*
631,Clayton County, 0200 - Roberta T. Smith Elementary School,*
631,Clayton County, 0100 - M. D. Roberts Middle School,*
631,Clayton County, 0103 - Callaway Elementary School,*
631,Clayton County, 0104 - Mundy's Mill High School,*
631,Clayton County, 0105 - Thurgood Marshall Elementary School,*
631,Clayton County, 0106 - Jonesboro Middle School,*
631,Clayton County, 0107 - Sequoyah Middle School,*
631,Clayton County, 0115 - Charles R. Drew High School,*
631,Clayton County, 0114 - Elite Scholars Academy School,*
631,Clayton County, 0117 - Morrow Middle School,*
631,Clayton County, 0109 - Mount Zion Primary,*
631,Clayton County, 0116 - Eddie White Middle School,*
631,Clayton County, 0215 - Martha Ellen Stilwell School for the Performing Arts,*
631,Clayton County, 0205 - Kemp Primary,*
631,Clayton County, 0207 - Rex Mill Middle School,*
631,Clayton County, 0276 - Oliver Elementary School,*
631,Clayton County, 0277 - Pointe South Middle School,*
631,Clayton County, 0290 - Mount Zion High School,*
631,Clayton County, 0295 - Lake Ridge Elementary School,*
631,Clayton County, 0304 - James Jackson Elementary School,*
631,Clayton County, 0305 - Kemp Elem School,*
631,Clayton County, 0307 - Unidos Dual Language School,*
631,Clayton County, 0377 - Riverdale High School,*
631,Clayton County, 1050 - Anderson Elementary School,*
631,Clayton County, 1052 - East Clayton Elementary School,*
631,Clayton County, 1054 - Forest Park High School,*
631,Clayton County, 1056 - Jonesboro High School,*
631,Clayton County, 1058 - Lee Street Elementary School,*
631,Clayton County, 1060 - Northcutt Elementary School,*
631,Clayton County, 1062 - Tara Elementary School,*
631,Clayton County, 1550 - Arnold Elementary School,*
631,Clayton County, 2052 - North Clayton High School,*
631,Clayton County, 2054 - Forest Park Middle School,*
631,Clayton County, 2058 - Morrow Elementary School,*
631,Clayton County, 2060 - Riverdale Elementary School,*
631,Clayton County, 2062 - West Clayton Elementary School,*
631,Clayton County, 2554 - Fountain Elementary School,*
631,Clayton County, 3050 - Babb Middle School,*
631,Clayton County, 3052 - North Clayton Middle School,*
631,Clayton County, 3054 - Haynie Elementary School,*
631,Clayton County, 3060 - Riverdale Middle School,*
631,Clayton County, 4050 - Church Street Elementary School,*
631,Clayton County, 4056 - Lake City Elementary School,*
631,Clayton County, 4058 - Morrow High School,*
631,Clayton County, 4060 - Suder Elementary School,*
631,Clayton County, 5052 - Edmonds Elementary School,*
631,Clayton County, 5054 - Huie Elementary School,*
631,Clayton County, 5056 - William M. McGarrah Elementary School,*
631,Clayton County, 5060 - Swint Elementary School,*
631,Clayton County, 0203 - Harper Elementary School,*
632,Clinch County, 0101 - Clinch County Elementary School,91.21
632,Clinch County, 1050 - Clinch County High School,65.18
632,Clinch County, 0201 - Clinch County Middle School,76.41
633,Cobb County, 1064 - McEachern High School,59.36
633,Cobb County, 1066 - Norton Park Elementary School,91.94
