Georgia Department Of Education
Free and Reduced Price Meal Eligibility
Free and Reduced Lunch (FRL) - Fiscal Year 2018 Data Report
 
System ID, System Name,School ID - School Name,KK-12 % FRL
732,Tattnall County, 0301 - Collins Elementary School ,90.27
732,Tattnall County, 0101 - North Tattnall Middle School,90.24
732,Tattnall County, 0501 - Glennville Elementary School,90.16
732,Tattnall County, 0194 - Tattnall County High School,90.14
733,Taylor County, 0205 - Taylor County Middle School,69.27
733,Taylor County, 0105 - Taylor County Upper Elementary,88.89
733,Taylor County, 0104 - Taylor County Primary School,89.74
733,Taylor County, 0107 - Georgia Center,*
733,Taylor County, 0201 - Taylor County High School,64.72
734,Telfair County, 0201 - Telfair County High School,*
734,Telfair County, 0101 - Telfair County Middle School,*
734,Telfair County, 0104 - Telfair County Elementary,*
734,Telfair County, 0202 - Telfair Alternative Preparation School,95
735,Terrell County, 1051 - Cooper-Carver Elementary School,15.71
735,Terrell County, 0109 - Terrell Middle School,21.31
735,Terrell County, 0105 - Terrell High School,28.11
736,Thomas County, 0194 - Cross Creek Elementary School,90.01
736,Thomas County, 0100 - Bishop Hall Charter School,68.98
736,Thomas County, 5050 - Garrison-Pilcher Elementary School,90.01
736,Thomas County, 0105 - Hand In Hand Primary,90.05
736,Thomas County, 0191 - Thomas County Central High School,68.82
736,Thomas County, 0205 - Thomas County Middle School,68.83
736,Thomas County, 0115 - The Renaissance Center for Academic and Career Development,67.65
745,Thomaston-Upson County, 0195 - Upson-Lee High School,73.61
745,Thomaston-Upson County, 0105 - Upson-Lee Primary School,*
745,Thomaston-Upson County, 0295 - Upson-Lee Elementary School,73.45
745,Thomaston-Upson County, 0395 - Upson-Lee Middle School,73.73
789,Thomasville City, 4052 - Thomasville High School,52.49
789,Thomasville City, 4050 - Harper Elementary School,*
789,Thomasville City, 3050 - MacIntyre Park Middle School,*
789,Thomasville City, 5050 - Jerger Elementary School,31.2
789,Thomasville City, 3052 - Scott Elementary School,*
737,Tift County, 1052 - J. T. Reddick Elementary School,*
737,Tift County, 5050 - Charles Spencer Elementary School,*
737,Tift County, 0299 - Eighth Street Middle School,*
737,Tift County, 2050 - Len Lastinger Elementary School,*
737,Tift County, 0104 - Annie Belle Clark Elementary School,*
737,Tift County, 4050 - Omega Elementary School,*
737,Tift County, 3052 - Northeast Middle School,*
737,Tift County, 0199 - Tift County High School,*
737,Tift County, 3050 - Northside Elementary School,*
737,Tift County, 4052 - Matt Wilson Elementary School,*
737,Tift County, 0173 - G. O. Bailey Elementary School,*
738,Toombs County, 4050 - Toombs Central Elementary School,*
738,Toombs County, 0103 - Toombs County Middle School,*
738,Toombs County, 0192 - Toombs County High School,*
738,Toombs County, 0104 - Lyons Primary School,*
738,Toombs County, 0204 - Lyons Upper Elementary,*
739,Towns County, 0104 - Towns County Middle School,51.44
739,Towns County, 0103 - Towns County Elementary School,54.09
739,Towns County, 0204 - Towns County High School,38.41
740,Treutlen County, 0113 - Treutlen Elementary School,*
740,Treutlen County, 0213 - Treutlen Middle/High School,*
791,Trion City, 0101 - Trion Elementary School,51.05
791,Trion City, 0201 - Trion Middle School,41.78
791,Trion City, 0301 - Trion High School,35.84
741,Troup County, 0189 - Long Cane Elementary School,51.17
741,Troup County, 0194 - Hollis Hand Elementary School,42.3
741,Troup County, 0201 - Callaway High School,59.17
741,Troup County, 0109 - Callaway Elementary School,69.76
741,Troup County, 0397 - Hogansville Elementary School,*
741,Troup County, 0297 - Long Cane Middle School,62
741,Troup County, 0205 - Franklin Forest Elementary,*
741,Troup County, 3050 - Hillcrest Elementary School,42.5
741,Troup County, 0191 - Gardner-Newman Middle School,65.72
741,Troup County, 0187 - West Point Elementary School,*
741,Troup County, 0497 - Whitesville Road Elementary School,*
741,Troup County, 1052 - LaGrange High School,52.98
741,Troup County, 0204 - Callaway Middle School,73.51
741,Troup County, 0207 - Bradfield Center - Ault Academy,*
741,Troup County, 0597 - Ethel W. Kight Elementary School,*
741,Troup County, 5050 - Rosemont Elementary School,48.45
741,Troup County, 0387 - Troup County High School,51.56
741,Troup County, 5052 - Berta Weathersbee Elementary School,*
742,Turner County, 0196 - Turner County Elementary School,*
742,Turner County, 3050 - Turner County High School,*
742,Turner County, 0190 - Turner County Middle School,*
742,Turner County, 1050 - Z - Turner County Specialty School,92.31
743,Twiggs County, 0107 - Jeffersonville Elementary,91.38
743,Twiggs County, 0207 - Twiggs Middle School,91.25
743,Twiggs County, 0201 - Twiggs County High School,91.12
744,Union County, 0101 - Union County High School,46.05
744,Union County, 0108 - Union County Middle School,58.82
744,Union County, 0103 - Union County Elementary School,54.97
744,Union County, 3050 - Woody Gap High/Elementary School,64.15
744,Union County, 1050 - Union County Primary School,60.51
792,Valdosta City, 0195 - Newbern Middle School,*
792,Valdosta City, 0103 - Valdosta Middle School,*
792,Valdosta City, 0117 - Pinevale Elementary School,*
792,Valdosta City, 1052 - W.G. Nunn Elementary,*
792,Valdosta City, 0273 - Valdosta High School,*
792,Valdosta City, 0309 - S.L. Mason Elementary School,*
792,Valdosta City, 0106 - J. L. Lomax Elementary School,*
792,Valdosta City, 0101 - Sallas Mahone Elementary,*
793,Vidalia City, 5050 - Sally Dailey Meadows Elementary School,92.55
793,Vidalia City, 2050 - J. D. Dickerson Primary School,92.52
793,Vidalia City, 0273 - Vidalia Comprehensive High School,53.77
793,Vidalia City, 0173 - J. R. Trippe Middle School,92.5
746,Walker County, 0200 - North LaFayette Elementary School,64.94
746,Walker County, 0114 - Saddle Ridge Elementary and Middle School,63.35
746,Walker County, 0206 - Rossville Middle School,88.28
746,Walker County, 4050 - Chattanooga Valley Elementary School,69.9
746,Walker County, 0198 - LaFayette High School,67
746,Walker County, 0195 - Gilbert Elementary School,87.42
746,Walker County, 0180 - LaFayette Middle School,78.56
746,Walker County, 0199 - Cherokee Ridge Elementary,75.25
746,Walker County, 0190 - Ridgeland High School,73.8
746,Walker County, 0106 - Chattanooga Valley Middle School,67.61
746,Walker County, 2056 - Naomi Elementary School,88.99
746,Walker County, 0194 - Rossville Elementary School,*
746,Walker County, 5052 - Stone Creek Elementary School,88.21
746,Walker County, 2052 - Fairyland Elementary School,25.84
746,Walker County, 0100 - Rock Spring Elementary School,66.67
747,Walton County, 0205 - Monroe Area High School,57.83
747,Walton County, 0101 - Atha Road Elementary School,60.48
747,Walton County, 0111 - Walnut Grove High School,37.16
747,Walton County, 0195 - Walnut Grove Elementary School,45.74
747,Walton County, 2052 - Walker Park Elementary School,51.84
747,Walton County, 0102 - Youth Middle School,43.74
747,Walton County, 0176 - Bay Creek Elementary School,63.64
747,Walton County, 0291 - Loganville Middle School,38.86
747,Walton County, 0191 - Loganville Elementary School,34.39
747,Walton County, 0105 - Monroe Elementary,82.28
747,Walton County, 0112 - Harmony Elementary School,83.36
747,Walton County, 0202 - Youth Elementary School,38
747,Walton County, 0108 - Sharon Elementary School,36.23
747,Walton County, 0193 - Carver Middle School,68.4
747,Walton County, 0199 - Loganville High School,36.63
748,Ware County, 0396 - Ruskin Elementary School,90.02
748,Ware County, 0295 - Waycross Middle School,90.14
748,Ware County, 0196 - Williams Heights Elementary School,90.13
748,Ware County, 3052 - Waresboro Elementary School,90.21
748,Ware County, 3050 - Memorial Drive Elementary School,90.15
748,Ware County, 0395 - Ware County Middle School,90.05
748,Ware County, 5050 - Wacona Elementary School,90.19
748,Ware County, 0195 - Ware County High School,90.05
748,Ware County, 0296 - Center Elementary School,90.09
749,Warren County, 0105 - Warren County Middle School,*
749,Warren County, 3050 - Freeman Elementary School,*
749,Warren County, 0205 - Warren County High School,*
750,Washington County, 0199 - T. J. Elder Middle School,77.82
750,Washington County, 1052 - Washington County High School,77.83
750,Washington County, 2050 - Ridge Road Primary School,*
750,Washington County, 4050 - Ridge Road Elementary School,*
751,Wayne County, 1052 - Screven Elementary School,87.61
751,Wayne County, 3050 - Odum Elementary School,88.41
751,Wayne County, 0494 - Bacon Elementary School,88.05
751,Wayne County, 0101 - Wayne County High School,59.12
751,Wayne County, 1050 - Jesup Elementary School,89.47
751,Wayne County, 0194 - Martha Puckett Middle School,64.96
751,Wayne County, 0294 - Arthur Williams Middle School,72.39
751,Wayne County, 0394 - Martha Rawls Smith Elementary School,88.13
752,Webster County, 0104 - Webster County Elementary/Middle School,76.37
752,Webster County, 0108 - Webster County High School,72.53
753,Wheeler County, 1053 - Wheeler County Middle School,#
753,Wheeler County, 3052 - Wheeler County High School,#
753,Wheeler County, 1052 - Wheeler County Elementary School,*
754,White County, 0105 - White County High School,41.39
754,White County, 0104 - Mount Yonah Elementary School,49.69
754,White County, 0109 - Mossy Creek Elementary School,65.07
754,White County, 0100 - Tesnatee Gap Elementary (Old White Co. Intermediate),53.53
754,White County, 0204 - White County 9th Grade Academy,48.01
754,White County, 0200 - Jack P Nix Elementary School,60.67
754,White County, 0174 - White County Middle School,52.15
755,Whitfield County, 0211 - Cedar Ridge Elementary,87.26
755,Whitfield County, 0675 - Valley Point Middle School,79.31
755,Whitfield County, 3052 - Tunnel Hill Elementary School,61.2
755,Whitfield County, 0575 - North Whitfield Middle School,69.26
755,Whitfield County, 2050 - Cohutta Elementary School,59.55
755,Whitfield County, 1050 - Antioch Elementary School,93.87
755,Whitfield County, 4052 - Valley Point Elementary School,81.67
755,Whitfield County, 4050 - Dug Gap Elementary School,77.23
755,Whitfield County, 0475 - Eastbrook Middle School,92.3
755,Whitfield County, 0112 - Coahulla Creek High School,61.16
755,Whitfield County, 0199 - New Hope Elementary School,55.5
755,Whitfield County, 3050 - Dawnville Elementary School,82.71
755,Whitfield County, 1054 - Varnell Elementary School,71.19
755,Whitfield County, 0175 - Northwest Whitfield County High School,51.22
755,Whitfield County, 0212 - Phoenix High School,69.44
755,Whitfield County, 0775 - Westside Middle School,47.9
755,Whitfield County, 1052 - Eastside Elementary School,*
755,Whitfield County, 2052 - Pleasant Grove Elementary School,80.4
755,Whitfield County, 0275 - Southeast Whitfield County High School,75.8
755,Whitfield County, 0106 - New Hope Middle School,65.2
755,Whitfield County, 0206 - Beaverdale Elementary School,65.45
755,Whitfield County, 2054 - Westside Elementary School,57.89
756,Wilcox County, 0201 - Wilcox County High School,93.75
756,Wilcox County, 0195 - Wilcox County Elementary School,93.79
756,Wilcox County, 0101 - Wilcox County Middle School,93.59
757,Wilkes County, 0105 - Washington-Wilkes Primary School,94.23
757,Wilkes County, 0210 - Washington-Wilkes Middle School,93.99
757,Wilkes County, 0110 - Washington-Wilkes Comprehensive High School,94.17
757,Wilkes County, 0205 - Washington-Wilkes Elementary School,94.17
758,Wilkinson County, 0275 - Wilkinson County Middle School,93.49
758,Wilkinson County, 3050 - Wilkinson County High School,93.33
758,Wilkinson County, 1050 - Wilkinson County Primary School,93.4
758,Wilkinson County, 0175 - Wilkinson County Elementary School,93.54
759,Worth County, 0193 - Worth County Middle School,92.71
759,Worth County, 0111 - Worth County Elementary School,92.65
759,Worth County, 0176 - Worth County High School,92.69
759,Worth County, 0197 - Worth County Achievement Center,#
759,Worth County, 0196 - Worth County Primary School,92.61
 
Notice: 
-"*" indicates Free and Reduced Lunch (FRL) percentage is either greater than 95% or less than 5%.
-"NA" indicates school does not participate in the FRL program.
